budget_ngn,primary_use,camera_priority,battery_priority,performance_priority,storage_priority,wants_specific_brand,brand_matches_pref,price_ngn,price_to_budget_ratio,ram_gb,storage_gb,battery_mah,main_camera_mp,selfie_camera_mp,processor_tier,refresh_rate_hz,five_g,brand,customer_id,model,target_score
634000,social_media,1,1,1,2,0,0,111300.0,0.17555205047318612,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0227,Spark 20,48.42127773671611
634000,social_media,1,1,1,2,0,0,556000.0,0.8769716088328076,8.0,256.0,6500.0,50.0,13.0,80.0,144.0,1,Infinix,SYN-0227,Note 60 Pro 5G,68.95553336839745
634000,social_media,1,1,1,2,0,0,499000.0,0.7870662460567823,8.0,128.0,6500.0,50.0,13.0,80.0,144.0,0,Infinix,SYN-0227,Note 60 Pro,64.51776133693915
634000,social_media,1,1,1,2,0,0,677300.0,1.0682965299684544,6.0,128.0,5000.0,50.0,12.0,50.0,120.0,1,Samsung,SYN-0227,Galaxy A37,32.94314768476816
634000,social_media,1,1,1,2,0,0,675000.0,1.0646687697160884,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0227,Galaxy A57,34.9308848447199
634000,social_media,1,1,1,2,0,0,577000.0,0.9100946372239748,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0227,Galaxy A56 5G,52.11230288728234
634000,social_media,1,1,1,2,0,0,460000.0,0.7255520504731862,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0227,Galaxy A36 5G,50.606515688046535
634000,social_media,1,1,1,2,0,0,135489.0,0.21370504731861198,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0227,Galaxy A07,39.76570274227607
634000,social_media,1,1,1,2,0,0,146005.0,0.23029179810725553,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0227,Galaxy A06,41.753135108509014
634000,social_media,1,1,1,2,0,0,154100.0,0.24305993690851735,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0227,City 200,51.49211775172511
634000,social_media,1,1,1,2,0,0,127100.0,0.20047318611987383,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0227,A200+,44.40062964307383
634000,social_media,1,1,1,2,0,0,145000.0,0.22870662460567823,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0227,Power 70,45.42968977664103
634000,social_media,1,1,1,2,0,0,227700.0,0.35914826498422714,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0227,Super 26 Ultra,59.390866021112586
634000,social_media,1,1,1,2,0,0,149900.0,0.2364353312302839,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0227,Redmi A7 Pro,47.9884101688902
634000,social_media,1,1,1,2,0,0,153404.0,0.2419621451104101,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0227,Redmi 15C,49.7268252381332
634000,social_media,1,1,1,2,0,0,146600.0,0.2312302839116719,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0227,Redmi 14C,45.08745835560957
634000,social_media,1,1,1,2,0,0,98100.0,0.15473186119873816,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0227,Redmi 13C,46.39498512466798
634000,social_media,1,1,1,2,0,0,150000.0,0.23659305993690852,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0227,A3X 4G,43.04538943433733
634000,social_media,1,1,1,2,0,0,599900.0,0.9462145110410095,12.0,256.0,5800.0,50.0,32.0,65.0,120.0,1,OPPO,SYN-0227,Reno13 F 5G,68.47767441065427
634000,social_media,1,1,1,2,0,0,460000.0,0.7255520504731862,,64.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0227,SE 2022,46.42608070361818
634000,social_media,1,1,1,2,0,0,690000.0,1.088328075709779,,128.0,,12.0,,65.0,60.0,1,Apple iPhone,SYN-0227,12,23.990249779706343
634000,social_media,1,1,1,2,0,0,725000.0,1.1435331230283912,,128.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0227,13,18.120140182646278
974000,work,0,1,2,2,0,0,340500.0,0.3495893223819302,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0228,Camon 50 4G,67.21720379091649
974000,work,0,1,2,2,0,0,370000.0,0.3798767967145791,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0228,Camon 50 Pro 4G,67.46872606911148
974000,work,0,1,2,2,0,0,190000.0,0.19507186858316222,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0228,Spark 50 4G,55.82507163704793
974000,work,0,1,2,2,0,0,355000.0,0.364476386036961,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0228,Spark Slim,49.770517938843504
974000,work,0,1,2,2,0,0,273300.0,0.28059548254620126,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0228,Spark 40 Pro+,56.774536335490545
974000,work,0,1,2,2,0,0,232350.0,0.2385523613963039,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0228,Spark 40 Pro,48.55642804221641
974000,work,0,1,2,2,0,0,143000.0,0.14681724845995894,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0228,Spark 40,42.64293236788006
974000,work,0,1,2,2,0,0,120500.0,0.12371663244353183,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0228,Spark 40C,42.214612867595335
974000,work,0,1,2,2,0,0,695000.0,0.7135523613963038,12.0,256.0,5100.0,50.0,50.0,35.0,120.0,1,TECNO,SYN-0228,Camon 40 Premier,63.62831370279872
974000,work,0,1,2,2,0,0,400000.0,0.4106776180698152,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0228,Camon 40 Pro 5G,63.16558111082441
974000,work,0,1,2,2,0,0,370000.0,0.3798767967145791,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0228,Camon 40 Pro,60.48587087910521
974000,work,0,1,2,2,0,0,286000.0,0.2936344969199179,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0228,Camon 40,53.24470892332156
974000,work,0,1,2,2,0,0,979800.0,1.0059548254620123,8.0,256.0,4720.0,50.0,32.0,35.0,120.0,1,TECNO,SYN-0228,Phantom V Flip 2 5G,46.4696481921536
974000,work,0,1,2,2,0,0,127900.0,0.13131416837782342,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0228,Pop 10 Pro,47.28346306098744
974000,work,0,1,2,2,0,0,116000.0,0.11909650924024641,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0228,Pop 10,38.57965689025692
974000,work,0,1,2,2,0,0,103000.0,0.10574948665297741,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0228,Pop 10C,37.2272940729232
974000,work,0,1,2,2,0,0,139000.0,0.14271047227926079,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0228,Spark 30C,41.13082468630035
974000,work,0,1,2,2,0,0,247000.0,0.2535934291581109,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0228,Spark 30 Pro,51.6055598475066
974000,work,0,1,2,2,0,0,111300.0,0.11427104722792608,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0228,Spark 20,47.94580567889871
974000,work,0,1,2,2,0,0,556000.0,0.5708418891170431,8.0,256.0,6500.0,50.0,13.0,80.0,144.0,1,Infinix,SYN-0228,Note 60 Pro 5G,70.200428147929
974000,work,0,1,2,2,0,0,499000.0,0.5123203285420944,8.0,128.0,6500.0,50.0,13.0,80.0,144.0,0,Infinix,SYN-0228,Note 60 Pro,65.77309470700341
974000,work,0,1,2,2,0,0,677300.0,0.6953798767967145,6.0,128.0,5000.0,50.0,12.0,50.0,120.0,1,Samsung,SYN-0228,Galaxy A37,51.0242144427881
974000,work,0,1,2,2,0,0,675000.0,0.6930184804928131,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0228,Galaxy A57,53.42852909533108
974000,work,0,1,2,2,0,0,975000.0,1.0010266940451746,,,4000.0,,,95.0,120.0,1,Samsung,SYN-0228,Galaxy S25,53.40709150628236
974000,work,0,1,2,2,0,0,577000.0,0.5924024640657084,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0228,Galaxy A56 5G,52.592963560988345
974000,work,0,1,2,2,0,0,460000.0,0.4722792607802875,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0228,Galaxy A36 5G,51.595400627130175
974000,work,0,1,2,2,0,0,135489.0,0.13910574948665297,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0228,Galaxy A07,40.37174114226551
974000,work,0,1,2,2,0,0,146005.0,0.14990246406570842,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0228,Galaxy A06,42.432073060997496
974000,work,0,1,2,2,0,0,154100.0,0.1582135523613963,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0228,City 200,48.81050493747775
974000,work,0,1,2,2,0,0,127100.0,0.1304928131416838,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0228,A200+,45.762169662201025
974000,work,0,1,2,2,0,0,145000.0,0.14887063655030802,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0228,Power 70,45.65565716148064
974000,work,0,1,2,2,0,0,227700.0,0.2337782340862423,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0228,Super 26 Ultra,59.117134043915804
974000,work,0,1,2,2,0,0,149900.0,0.15390143737166326,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0228,Redmi A7 Pro,49.17121510442388
974000,work,0,1,2,2,0,0,153404.0,0.15749897330595483,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0228,Redmi 15C,50.25011453328915
974000,work,0,1,2,2,0,0,146600.0,0.15051334702258726,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0228,Redmi 14C,45.77665780268855
974000,work,0,1,2,2,0,0,98100.0,0.10071868583162218,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0228,Redmi 13C,48.32977244755246
974000,work,0,1,2,2,0,0,150000.0,0.1540041067761807,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0228,A3X 4G,44.83134712034978
974000,work,0,1,2,2,0,0,843900.0,0.8664271047227926,12.0,256.0,5600.0,50.0,50.0,35.0,120.0,1,OPPO,SYN-0228,Reno13 5G,68.65709964421738
974000,work,0,1,2,2,0,0,599900.0,0.6159137577002053,12.0,256.0,5800.0,50.0,32.0,65.0,120.0,1,OPPO,SYN-0228,Reno13 F 5G,67.97983044599485
974000,work,0,1,2,2,0,0,750000.0,0.7700205338809035,8.0,128.0,5100.0,48.0,13.0,35.0,120.0,1,Google Pixel,SYN-0228,10a,52.411616307102065
974000,work,0,1,2,2,0,0,460000.0,0.4722792607802875,,64.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0228,SE 2022,48.86890112535176
974000,work,0,1,2,2,0,0,690000.0,0.7084188911704312,,128.0,,12.0,,65.0,60.0,1,Apple iPhone,SYN-0228,12,51.20577054268963
974000,work,0,1,2,2,0,0,725000.0,0.74435318275154,,128.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0228,13,54.176431757427665
974000,work,0,1,2,2,0,0,875000.0,0.8983572895277208,,128.0,,12.0,,80.0,120.0,1,Apple iPhone,SYN-0228,13 Pro,61.962622987843105
974000,work,0,1,2,2,0,0,925000.0,0.9496919917864476,,128.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0228,14,56.31599677197373
974000,work,0,1,2,2,0,0,800000.0,0.8213552361396304,,128.0,,48.0,,95.0,60.0,1,Apple iPhone,SYN-0228,17,60.67874092596323
974000,work,0,1,2,2,0,0,900000.0,0.9240246406570842,,128.0,,48.0,,95.0,60.0,1,Apple iPhone,SYN-0228,17 Plus,61.74852343323627
364000,social_media,2,2,0,0,0,0,340500.0,0.9354395604395604,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0229,Camon 50 4G,70.92922461402974
364000,social_media,2,2,0,0,0,0,370000.0,1.0164835164835164,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0229,Camon 50 Pro 4G,59.07349185121733
364000,social_media,2,2,0,0,0,0,190000.0,0.521978021978022,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0229,Spark 50 4G,60.94360829655501
364000,social_media,2,2,0,0,0,0,355000.0,0.9752747252747253,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0229,Spark Slim,52.458393576827014
364000,social_media,2,2,0,0,0,0,273300.0,0.7508241758241758,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0229,Spark 40 Pro+,54.56273695550668
364000,social_media,2,2,0,0,0,0,232350.0,0.6383241758241758,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0229,Spark 40 Pro,48.67130791584755
364000,social_media,2,2,0,0,0,0,143000.0,0.39285714285714285,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0229,Spark 40,43.25510047530383
364000,social_media,2,2,0,0,0,0,120500.0,0.33104395604395603,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0229,Spark 40C,42.65658836794216
364000,social_media,2,2,0,0,0,0,400000.0,1.098901098901099,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0229,Camon 40 Pro 5G,46.303155337517985
364000,social_media,2,2,0,0,0,0,370000.0,1.0164835164835164,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0229,Camon 40 Pro,53.96696939956213
364000,social_media,2,2,0,0,0,0,286000.0,0.7857142857142857,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0229,Camon 40,57.391261921199785
364000,social_media,2,2,0,0,0,0,127900.0,0.35137362637362635,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0229,Pop 10 Pro,49.457255512188674
364000,social_media,2,2,0,0,0,0,116000.0,0.31868131868131866,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0229,Pop 10,38.821587509264035
364000,social_media,2,2,0,0,0,0,103000.0,0.28296703296703296,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0229,Pop 10C,37.979615322159106
364000,social_media,2,2,0,0,0,0,139000.0,0.38186813186813184,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0229,Spark 30C,42.503860564771884
364000,social_media,2,2,0,0,0,0,247000.0,0.6785714285714286,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0229,Spark 30 Pro,54.666394196332064
364000,social_media,2,2,0,0,0,0,111300.0,0.3057692307692308,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0229,Spark 20,50.573279346580044
364000,social_media,2,2,0,0,0,0,135489.0,0.3722225274725275,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0229,Galaxy A07,42.01110796339096
364000,social_media,2,2,0,0,0,0,146005.0,0.40111263736263736,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0229,Galaxy A06,43.2146575111883
364000,social_media,2,2,0,0,0,0,154100.0,0.42335164835164835,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0229,City 200,56.97840400006465
364000,social_media,2,2,0,0,0,0,127100.0,0.34917582417582416,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0229,A200+,47.98252375427107
364000,social_media,2,2,0,0,0,0,145000.0,0.3983516483516483,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0229,Power 70,49.034956572190616
364000,social_media,2,2,0,0,0,0,227700.0,0.6255494505494505,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0229,Super 26 Ultra,64.11495726878894
364000,social_media,2,2,0,0,0,0,149900.0,0.4118131868131868,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0229,Redmi A7 Pro,51.0574268684794
364000,social_media,2,2,0,0,0,0,153404.0,0.42143956043956043,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0229,Redmi 15C,53.28281360124704
364000,social_media,2,2,0,0,0,0,146600.0,0.40274725274725276,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0229,Redmi 14C,46.90286503457281
364000,social_media,2,2,0,0,0,0,98100.0,0.2695054945054945,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0229,Redmi 13C,45.17530858577742
364000,social_media,2,2,0,0,0,0,150000.0,0.41208791208791207,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0229,A3X 4G,44.01757954765863
118000,gaming,1,1,1,0,0,0,120500.0,1.021186440677966,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0230,Spark 40C,36.63851341675983
118000,gaming,1,1,1,0,0,0,127900.0,1.0838983050847457,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0230,Pop 10 Pro,34.20821323603675
118000,gaming,1,1,1,0,0,0,116000.0,0.9830508474576272,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0230,Pop 10,47.351034854253435
118000,gaming,1,1,1,0,0,0,103000.0,0.8728813559322034,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0230,Pop 10C,45.2626044931628
118000,gaming,1,1,1,0,0,0,111300.0,0.9432203389830508,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0230,Spark 20,57.501567227492345
118000,gaming,1,1,1,0,0,0,135489.0,1.1482118644067796,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0230,Galaxy A07,20.94474448201816
118000,gaming,1,1,1,0,0,0,127100.0,1.0771186440677967,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0230,A200+,34.1914083481928
118000,gaming,1,1,1,0,0,0,98100.0,0.8313559322033899,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0230,Redmi 13C,53.3082213392312
395000,social_media,1,1,1,2,0,0,340500.0,0.8620253164556962,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0231,Camon 50 4G,69.7166915213259
395000,social_media,1,1,1,2,0,0,370000.0,0.9367088607594937,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0231,Camon 50 Pro 4G,70.32607674229976
395000,social_media,1,1,1,2,0,0,190000.0,0.4810126582278481,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0231,Spark 50 4G,57.08350482201344
395000,social_media,1,1,1,2,0,0,355000.0,0.8987341772151899,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0231,Spark Slim,51.99106478976598
395000,social_media,1,1,1,2,0,0,273300.0,0.6918987341772151,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0231,Spark 40 Pro+,56.58950440559201
395000,social_media,1,1,1,2,0,0,232350.0,0.5882278481012658,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0231,Spark 40 Pro,48.901744821508245
395000,social_media,1,1,1,2,0,0,143000.0,0.3620253164556962,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0231,Spark 40,42.98344357320941
395000,social_media,1,1,1,2,0,0,120500.0,0.3050632911392405,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0231,Spark 40C,42.363237952831646
395000,social_media,1,1,1,2,0,0,400000.0,1.0126582278481013,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0231,Camon 40 Pro 5G,55.41949498237213
395000,social_media,1,1,1,2,0,0,370000.0,0.9367088607594937,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0231,Camon 40 Pro,65.56657044154232
395000,social_media,1,1,1,2,0,0,286000.0,0.7240506329113924,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0231,Camon 40,55.95674420732003
395000,social_media,1,1,1,2,0,0,127900.0,0.3237974683544304,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0231,Pop 10 Pro,47.371241797904
395000,social_media,1,1,1,2,0,0,116000.0,0.2936708860759494,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0231,Pop 10,38.13311146333931
395000,social_media,1,1,1,2,0,0,103000.0,0.2607594936708861,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0231,Pop 10C,37.04861234126717
395000,social_media,1,1,1,2,0,0,139000.0,0.3518987341772152,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0231,Spark 30C,41.929438304002794
395000,social_media,1,1,1,2,0,0,247000.0,0.6253164556962025,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0231,Spark 30 Pro,53.736024211143
395000,social_media,1,1,1,2,0,0,111300.0,0.28177215189873417,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0231,Spark 20,49.28798753982574
395000,social_media,1,1,1,2,0,0,135489.0,0.3430101265822785,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0231,Galaxy A07,40.82077591849819
395000,social_media,1,1,1,2,0,0,146005.0,0.36963291139240506,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0231,Galaxy A06,42.89009795489736
395000,social_media,1,1,1,2,0,0,154100.0,0.390126582278481,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0231,City 200,53.008268734920605
395000,social_media,1,1,1,2,0,0,127100.0,0.3217721518987342,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0231,A200+,45.3903764173347
395000,social_media,1,1,1,2,0,0,145000.0,0.3670886075949367,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0231,Power 70,46.55882653720615
395000,social_media,1,1,1,2,0,0,227700.0,0.5764556962025317,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0231,Super 26 Ultra,61.16400009270346
395000,social_media,1,1,1,2,0,0,149900.0,0.37949367088607594,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0231,Redmi A7 Pro,49.155703964812346
395000,social_media,1,1,1,2,0,0,153404.0,0.3883645569620253,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0231,Redmi 15C,50.92140520791066
395000,social_media,1,1,1,2,0,0,146600.0,0.3711392405063291,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0231,Redmi 14C,46.229054556291274
395000,social_media,1,1,1,2,0,0,98100.0,0.24835443037974683,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0231,Redmi 13C,47.15890454681583
395000,social_media,1,1,1,2,0,0,150000.0,0.379746835443038,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0231,A3X 4G,44.213461945266765
119000,work,2,2,0,1,0,0,120500.0,1.0126050420168067,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0232,Spark 40C,35.96348215998911
119000,work,2,2,0,1,0,0,127900.0,1.0747899159663865,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0232,Pop 10 Pro,35.82864414836565
119000,work,2,2,0,1,0,0,116000.0,0.9747899159663865,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0232,Pop 10,43.80739336348748
119000,work,2,2,0,1,0,0,103000.0,0.865546218487395,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0232,Pop 10C,42.29849716087124
119000,work,2,2,0,1,0,0,111300.0,0.9352941176470588,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0232,Spark 20,54.73404583056448
119000,work,2,2,0,1,0,0,135489.0,1.138563025210084,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0232,Galaxy A07,21.15648845462095
119000,work,2,2,0,1,0,0,127100.0,1.0680672268907563,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0232,A200+,34.781327054972074
119000,work,2,2,0,1,0,0,98100.0,0.8243697478991596,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0232,Redmi 13C,50.62895338492707
1123000,social_media,2,2,2,1,0,0,340500.0,0.30320569902048083,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0233,Camon 50 4G,65.08943489084177
1123000,social_media,2,2,2,1,0,0,370000.0,0.3294746215494212,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0233,Camon 50 Pro 4G,65.27811829288524
1123000,social_media,2,2,2,1,0,0,190000.0,0.16918967052537845,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0233,Spark 50 4G,54.958188973233796
1123000,social_media,2,2,2,1,0,0,355000.0,0.3161175422974176,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0233,Spark Slim,46.285371185170604
1123000,social_media,2,2,2,1,0,0,273300.0,0.24336598397150488,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0233,Spark 40 Pro+,51.225787621860626
1123000,social_media,2,2,2,1,0,0,232350.0,0.20690115761353517,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0233,Spark 40 Pro,44.86494076696886
1123000,social_media,2,2,2,1,0,0,143000.0,0.12733748886910062,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0233,Spark 40,39.632893234341196
1123000,social_media,2,2,2,1,0,0,120500.0,0.10730186999109528,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0233,Spark 40C,39.31112331194759
1123000,social_media,2,2,2,1,0,0,695000.0,0.6188780053428317,12.0,256.0,5100.0,50.0,50.0,35.0,120.0,1,TECNO,SYN-0233,Camon 40 Premier,61.87120559587697
1123000,social_media,2,2,2,1,0,0,400000.0,0.3561887800534283,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0233,Camon 40 Pro 5G,61.84640006157295
1123000,social_media,2,2,2,1,0,0,370000.0,0.3294746215494212,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0233,Camon 40 Pro,59.831465392122205
1123000,social_media,2,2,2,1,0,0,286000.0,0.25467497773820125,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0233,Camon 40,52.013385633815645
